#Ux/Ue			y
0.14857849196538941	0.00004774897680763501
0.13597033374536466	-0.0001023192360163766
0.12558714462299136	-0.0001773533424283824
0.11446229913473427	-0.00040245566166439983
0.10704573547589619	-0.0006275579809004103
0.0966625463535229	-0.0007776261937244219
0.08850432632880101	-0.0010777626193724452
0.08108776266996293	-0.0012278308321964568
0.07292954264524104	-0.00152796725784448
0.061804697156983945	-0.001978171896316508
0.05364647713226206	-0.002353342428376537
0.04622991347342398	-0.00265347885402456
0.038813349814585923	-0.0034038199181446183
0.035846724351050685	-0.0045293315143246984
0.03733003708281829	-0.005729877216916784
0.03807169344870212	-0.00693042291950887
0.03733003708281829	-0.007755798090040934
0.03733003708281829	-0.008581173260572991
0.03733003708281829	-0.00955661664392906
0.03510506798516688	-0.010832196452933159
0.03362175525339928	-0.011807639836289227
0.03139678615574784	-0.013008185538881313
0.029171817058096433	-0.013758526603001371
0.023980222496909787	-0.014433833560709416
0.021013597033374548	-0.015109140518417469
0.0158220024721879	-0.01585948158253752
0.013597033374536466	-0.016609822646657578
0.00840543881334982	-0.017810368349249664
0.006180469715698411	-0.019311050477489773
0.00247218788627937	-0.02066166439290587
-0.001977750309023474	-0.02178717598908595
-0.001977750309023474	-0.023062755798090043
0.00024721878862793423	-0.02396316507503411
-0.004944375772558712	-0.025013642564802187
-0.00420271940667491	-0.02606412005457026
-0.006427688504326318	-0.027189631650750345
-0.011619283065512964	-0.02824010914051842
-0.016069221260815808	-0.028840381991814466
-0.01755253399258344	-0.02959072305593452
-0.022002472187886285	-0.030341064120054575
-0.027935723114956734	-0.031391541609822646
-0.03386897404202718	-0.03251705320600273
-0.03831891223733003	-0.03326739427012279
-0.03906056860321383	-0.034542974079126876
-0.03980222496909766	-0.03559345156889496
-0.04054388133498146	-0.03671896316507504
-0.04054388133498146	-0.03746930422919509
-0.041285537700865266	-0.03829467939972715
-0.04202719406674907	-0.03942019099590723
-0.044252163164400504	-0.04047066848567531
-0.04499381953028431	-0.041371077762619377
-0.04276885043263287	-0.042721691678035474
-0.04276885043263287	-0.04407230559345157
-0.03386897404202718	-0.04572305593451569
-0.024969097651421496	-0.047148703956343796
-0.01755253399258344	-0.04804911323328786
-0.012360939431396767	-0.04909959072305594
-0.0027194066749072765	-0.049624829467939974
